,r,c,income_high,income_low,income_low_sliding_20,income_high_sliding_20,probability_low,probability_low_sliding_20
158,0.24565565565565567,1.5,1.290180757020875,-0.09329768086098726,-0.08841964499117119,1.296950128597204,0.9993000699930007,0.9981601839816019
159,0.24714714714714717,1.5,1.292504518576369,-0.09578945322335851,-0.08759156486959137,1.298714869441366,0.997000299970003,0.9978502149785025
160,0.24863863863863866,1.5,1.2993834354671108,-0.09014768912217247,-0.08679977985471213,1.2996748537851872,0.9995000499950005,0.9979502049795022
161,0.25013013013013013,1.5,1.2945228560851203,-0.09213558725651905,-0.08606239674300761,1.2996057423873988,0.9993000699930007,0.9979202079792022
162,0.2516216216216216,1.5,1.2841056539923306,-0.08583195713218865,-0.08558333529264071,1.3010756888353658,0.9994000599940006,0.9976902309769023
163,0.25311311311311313,1.5,1.29047235854206,-0.09041536924035028,-0.08516596619101659,1.3020913626136792,0.9993000699930007,0.9976852314768523
164,0.2546046046046046,1.5,1.296361831760343,-0.089830678678223,-0.08463007279924402,1.30322660377306,0.9993000699930007,0.9975202479752026
165,0.2560960960960961,1.5,1.28613309221944,-0.09132320250298497,-0.0838513471490775,1.3031549106968652,0.9992000799920008,0.9975202479752024
166,0.2575875875875876,1.5,1.2862681751948528,-0.0947099704107081,-0.08358658690580822,1.302903803223955,0.9993000699930007,0.9975352464753524
167,0.25907907907907907,1.5,1.2890732082684802,-0.09068149722075353,-0.08254199024018374,1.3031255386857667,0.9994000599940006,0.9975002499750026
168,0.2605705705705706,1.5,1.3341124231152874,-0.08576406418983076,-0.08134967017418854,1.303064977153569,0.9887011298870113,0.9974602539746027
169,0.26206206206206206,1.5,1.2963627106212479,-0.08619701478618796,-0.08112173419201013,1.3007838248593084,0.9995000499950005,0.997985201479852
170,0.2635535535535536,1.5,1.3193079694184053,-0.08687164589015317,-0.08028468871090833,1.3001204154180126,0.9946005399460054,0.9979652034796521
171,0.26504504504504506,1.5,1.2791174211673995,-0.09644467381830371,-0.08023118577713512,1.2981136016430266,0.9992000799920008,0.9981851814818519
172,0.2665365365365366,1.5,1.2902622941320654,-0.08029677331886753,-0.07892866930737238,1.2990007592476345,0.9989001099890011,0.9981601839816019
173,0.26802802802802805,1.5,1.2909696983759704,-0.0821283702738125,-0.07835674478934176,1.2990773324059495,0.9991000899910009,0.9981751824817519
174,0.2695195195195195,1.5,1.3041177058231892,-0.08464327111821252,-0.07773675200450994,1.2985581723500998,0.9986001399860014,0.998165183481652
175,0.27101101101101105,1.5,1.317495710858884,-0.08714347624378657,-0.07711736857852093,1.29971748050164,0.9947005299470053,0.9978552144785521
176,0.2725025025025025,1.5,1.2966811781369696,-0.08358231897297545,-0.07644800688738064,1.300471796676781,0.9994000599940006,0.9976652334766524
177,0.273993993993994,1.5,1.3015695731676753,-0.08115820556304801,-0.07612853866955635,1.299694276881564,0.9995000499950005,0.9976602339766023
178,0.2754854854854855,1.5,1.3254755739041195,-0.07673607842939037,-0.07557232523026541,1.2989152721894688,0.9931006899310069,0.9976402359764023
179,0.276976976976977,1.5,1.311704205452795,-0.07995375292577386,-0.07504150871018068,1.2978031658298188,0.999000099990001,0.997915208479152
180,0.2784684684684685,1.5,1.298001207511341,-0.07540002688808205,-0.07424759962615549,1.2962105577051886,0.9989001099890011,0.9979202079792021
181,0.27995995995996,1.5,1.3239217850444602,-0.08255435824918131,-0.07401767575250107,1.2964509587805126,0.9947005299470053,0.997915208479152
182,0.28145145145145145,1.5,1.3044191295586012,-0.07748457509970597,-0.07305895713100907,1.2944594273341168,0.9993000699930007,0.998030196980302
183,0.282942942942943,1.5,1.3131771817296705,-0.07969750140489913,-0.07294124024854151,1.293279441067601,0.996000399960004,0.9980351964803521
184,0.28443443443443445,1.5,1.2949279702364456,-0.07425616567489242,-0.07267864654239949,1.2925172814242367,0.9993000699930007,0.9982051794820521
185,0.28592592592592597,1.5,1.2811109427612433,-0.08602799763759982,-0.07274936903877846,1.293342679328786,0.9995000499950005,0.9979802019798022
186,0.28741741741741744,1.5,1.2907028844310808,-0.07381803709821866,-0.07159411992214985,1.2943598679566062,0.9986001399860014,0.9979602039796021
187,0.2889089089089089,1.5,1.2878619776245255,-0.06683509590084914,-0.07086753261913273,1.294702935164328,0.9986001399860014,0.9979952004799519
188,0.29040040040040044,1.5,1.2884893772300745,-0.08120534454626248,-0.07096814709814261,1.295638719914979,0.9992000799920008,0.997945205479452
189,0.2918918918918919,1.5,1.2830945217953351,-0.06945610516415175,-0.07042087574271234,1.2970758936583233,0.9991000899910009,0.9978602139786021
190,0.2933833833833834,1.5,1.2791716939186846,-0.08580158721468914,-0.06970131961971518,1.2990852930593086,0.999000099990001,0.9975352464753524
191,0.2948748748748749,1.5,1.2968605732595624,-0.07039434442304897,-0.06812125000438005,1.3003221019359894,0.9987001299870013,0.9975402459754024
192,0.2963663663663664,1.5,1.2917937572983598,-0.06885828295825493,-0.06795628286229217,1.299343607255948,0.9992000799920008,0.9975152484751524
193,0.2978578578578579,1.5,1.2805864972589809,-0.069728514577176,-0.06744128572341078,1.2992094104101999,0.9989001099890011,0.9975202479752026
194,0.29934934934934937,1.5,1.3273038688539878,-0.07225560259843243,-0.06696568546734805,1.3014312353853335,0.9924007599240076,0.9971552844715529
195,0.30084084084084084,1.5,1.3325820343617008,-0.07375624242098072,-0.06620584431913853,1.2993212975972355,0.9909009099090091,0.9974802519748026
196,0.30233233233233237,1.5,1.2811307822326365,-0.07719295461649003,-0.06585070257405325,1.2980378070332852,0.9993000699930007,0.9978402159784021
